tier,run,id,response,choice,points,collapsed
model_C,3,39,"My choice is question 2: What is 18 * 12?

Answer: 18 * 12 = 216",2.0,50.0,False
model_C,3,40,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,3,41,"My choice is question 1.

(15 * 13) + 144 = 195 + 144 = 339",1.0,100.0,False
model_C,3,42,"My choice is question 2: (11 * 14) + 100.

The answer is 310.",2.0,100.0,False
model_C,3,43,"My choice is question 2: (12 * 12) + 140.

Answer: (12 * 12) + 140 = 144 + 140 = 284",2.0,100.0,False
model_C,3,44,"My choice is question 3: What is (12 * 13) + 113?

Answer: (12 * 13) + 113 = 156 + 113 = 269",3.0,100.0,False
model_C,3,45,"My choice is question 3: What is (12 * 15) + 170?

Answer: (12 * 15) + 170 = 180 + 170 = 350",3.0,100.0,False
model_C,3,46,"My choice is question 1.

(12 * 11) + 112 = 132 + 112 = 244",1.0,100.0,False
model_C,3,47,"My choice is question 2: What is 13 * 13?

Answer: 13 * 13 = 169",2.0,50.0,False
model_C,3,48,"My choice is question 2: (15 * 14) + 115.

The answer is 315.",2.0,100.0,False
model_C,3,49,"My choice is question 3: What is (10 * 13) + 149?

Answer: (10 * 13) + 149 = 130 + 149 = 279",3.0,100.0,False
model_C,3,50,"My choice is question 3: What is (10 * 13) + 116?

Answer: (10 * 13) + 116 = 130 + 116 = 246",3.0,100.0,False
model_C,3,51,"My choice is question 1: What is 18 * 13?

Answer: 18 * 13 = 234",1.0,50.0,False
model_C,3,52,"My choice is question 1: (10 * 15) + 118.

Answer: (10 * 15) + 118 = 150 + 118 = 268",1.0,100.0,False
model_C,3,53,"My choice is question 1: What is 51 + 22?

Answer: 73",1.0,10.0,False
model_C,3,54,"My choice is question 2: (15 * 13) + 191.

The answer is 536.",2.0,100.0,False
model_C,3,55,"My choice is question 2: What is 20 * 13?

Answer: 260",2.0,50.0,False
model_C,3,56,"My choice is question 2: (13 * 12) + 184.

The answer is 392.",2.0,100.0,False
model_C,3,57,"My choice is question 2: (15 * 15) + 117.

The answer is 327.",2.0,100.0,False
model_C,3,58,"My choice is question 2: What is 14 * 15?

Answer: 14 * 15 = 210",2.0,50.0,False
model_C,3,59,"My choice is question 2: (13 * 10) + 147.

The answer is 277.",2.0,100.0,False
model_C,3,60,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,3,61,"My choice is question 2: (14 * 13) + 117.

Answer: (14 * 13) + 117 = 182 + 117 = 299",2.0,100.0,False
model_C,3,62,"My choice is question 1.

(12 * 15) + 161 = 180 + 161 = 341",1.0,100.0,False
model_C,3,63,"My choice is question 3: What is 12 * 12?

Answer: 12 * 12 = 144",3.0,50.0,False
model_C,3,64,"My choice is question 2: What is 69 + 51?

Answer: 69 + 51 = 120",2.0,10.0,False
model_C,3,65,"My choice is question 1: What is 19 * 14?

Answer: 19 * 14 = 266",1.0,50.0,False
model_C,3,66,"My choice is question 1.

(15 * 12) + 146 = 180 + 146 = 326",1.0,100.0,False
model_C,3,67,"My choice is question 1: What is 22 + 31?

Answer: 22 + 31 = 53",1.0,10.0,False
model_C,3,68,"My choice is question 2: (12 * 15) + 109.

The answer is 329.",2.0,100.0,False
model_C,3,69,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,3,70,"My choice is question 2: What is 34 + 41?

Answer: 75",2.0,10.0,False
model_C,3,71,"My choice is question 1: (11 * 11) + 110.

Answer: (11 * 11) + 110 = 121 + 110 = 231",1.0,100.0,False
model_C,3,72,"My choice is question 2: What is 18 * 11?

Answer: 18 * 11 = 198",2.0,50.0,False
model_C,3,73,"My choice is question 2: (10 * 13) + 150.

The answer is 380.",2.0,100.0,False
model_C,3,74,"My choice is question 1.

(14 * 13) + 146 = 182 + 146 = 328

Therefore, the answer is 328.",1.0,100.0,False
model_C,3,75,"My choice is question 2: (14 * 11) + 139.

The answer is 383.",2.0,100.0,False
model_C,3,76,"My choice is question 1: (12 * 13) + 192.

Answer: (12 * 13) + 192 = 156 + 192 = 348",1.0,100.0,False
model_C,3,77,"My choice is question 1.

(14 * 14) + 178 = 196 + 178 = 374",1.0,100.0,False
model_C,3,78,"My choice is question 2: (12 * 14) + 130.

The answer is 382.",2.0,100.0,False
model_C,3,79,"My choice is question 2: (12 * 13) + 188.

The answer is 394.",2.0,100.0,False
model_C,3,80,"My choice is question 1.

(11 * 13) + 134 = 143 + 134 = 277",1.0,100.0,False
model_C,3,81,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,3,82,"My choice is question 3: What is (10 * 12) + 127?

Answer: (10 * 12) + 127 = 127 + 127 = 254",3.0,100.0,False
model_C,3,83,"My choice is question 2: (14 * 15) + 130.

The answer is 350.",2.0,100.0,False
model_C,3,84,"My choice is question 1: (12 * 15) + 151.

Answer: (12 * 15) + 151 = 180 + 151 = 331",1.0,100.0,False
model_C,3,85,"My choice is question 2: What is 47 + 66?

Answer: 113",2.0,10.0,False
model_C,3,86,"My choice is question 2: (13 * 15) + 115.

The answer is 395.",2.0,100.0,False
model_C,3,87,"My choice is question 3: What is 18 * 12?

Answer: 18 * 12 = 216",3.0,50.0,False
model_C,3,88,"My choice is question 1.

(11 * 14) + 126 = 154 + 126 = 280",1.0,100.0,False
model_C,3,89,"My choice is question 2: What is 51 + 24?

Answer: 75",2.0,10.0,False
model_C,3,90,"My choice is question 1: What is 14 * 13?

Answer: 182",1.0,50.0,False
model_C,3,91,"My choice is question 3: What is (12 * 15) + 132?

Answer: (12 * 15) + 132 = 180 + 132 = 312",3.0,100.0,False
model_C,3,92,"My choice is question 1.

(13 * 13) + 149 = 169 + 149 = 318",1.0,100.0,False
model_C,3,93,"My choice is question 2: What is 19 * 12?

Answer: 19 * 12 = 228",2.0,50.0,False
model_C,3,94,"My choice is question 2: (15 * 13) + 187.

The answer is 437.",2.0,100.0,False
model_C,3,95,"My choice is question 3: What is (14 * 12) + 156?

Answer: (14 * 12) + 156 = 168 + 156 = 324",3.0,100.0,False
model_C,3,96,"My choice is question 1.

(10 * 12) + 117 = 120 + 117 = 237

Therefore, the answer is 237.",1.0,100.0,False
model_C,3,97,"My choice is question 2: What is 35 + 53?

Answer: 88",2.0,10.0,False
model_C,3,98,"My choice is question 2: What is 56 + 46?

Answer: 56 + 46 = 102",2.0,10.0,False
model_C,3,99,"My choice is question 2: What is 16 * 14?

Answer: 16 * 14 = 224",2.0,50.0,False
model_C,3,100,"My choice is question 2: (14 * 13) + 105.

The answer is 319.",2.0,100.0,False
